threadview_response_info,inline-form2 href,inline-form2,inline-form2 (2),notranslate,threadview_response_body,notranslate (2),threadview_response_body_link href,threadview_response_body_link,notranslate (3),threadview_response_body_link href (2),threadview_response_body_link (2),res_id href,res_id,notranslate (4),js-response,notranslate (5),notranslate (6),notranslate (7),notranslate (8),notranslate (9),notranslate (10),notranslate (11),notranslate (12),notranslate (13),notranslate (14),notranslate (15),notranslate (16),notranslate (17),threadview_response_body_embedlink href,threadview_response_body_thumbnail src,js-ng-setting href,js-response href,notranslate (18),notranslate (19)
"垢版
|
0581 名無しどんぶらこ 2025/11/25(火) 06:05:40.61",https://donguri.5ch.net/,垢版,|,,"【＠大阪証券】集団ストーカー犯・壺草加影山女史【取引所】   
あんどーなつ   

上原彩乃（髪の毛しっとり・心はボサボサの壺草加集団ストーカー犯罪者   
・もみ消しを何故か連携先の国民民主に期待・笑）   

草加在日危害人集団ストーカーヨイショおぢさん実物   
ヨイショヨイショ言いながらめっちゃガン見して付きまとってくる   
＠大阪証券取引所ビルB1〜1Fへの登り階段にて   
→　https://i.postimg.cc/ZnxLssXf/image.jpg  

草加在日危害人集団ストーカーヨイショおぢさんの逃走経路   
→　https://i.postimg.cc/DZqQmYf2/image.png  

かの有名な、大阪証券取引所前の道路を   
善良な市民につきまとう壺草加占拠済み救急車と一緒に   
急ぎ足で東の天満駅方面へ徒歩で逃走中（笑）   

この在日害人犯罪者移民の壺草加ストーカーおぢさんが   
何をしてるかというと　   
みんなの家に設置を義務付けられている火災報知器を   
交換時期に　盗聴盗撮機付きのものに取り替えて   
そこで盗聴盗撮した内容をもとに   
盗聴盗撮被害者の前で　盗み聞きした秘密をペラペラ喋って脅迫   
または　のこのこ出てきてこの写メのようにつきまとったりして   
日本人を脅したり、盗聴盗撮で握った弱みを　シューキョーの勧誘に活用して   
闇バイト代もらって　所得税は脱税してます   

「通名は偽名だから　偽名で犯罪やっても捕まらない」   
謎の思い込み　通名がわかれば　どこの誰だかまるわかりｗ   
通名は日本語の本名　朝鮮名のマジモン本名と一緒に役場登録済   

ちなみに今日も　同じ場所に   
壺儲らしきカルト在日危害人集団ストーカーの   
「おっあの人や」ぢいさんが出現   
って言ってる間に逮捕されてたwww   
この爺さんも　警察に通報してあげてください   
白髪に麦わら帽子で白い開襟シャツの   
60-70代の日本人にストーキングしてる在日のカルト壺爺さんですwww   

悪事隠しの為　すぐ消そうとしたりＮＧワード登録するので、   
魚拓取って　通報・拡散拡散してください",,https://i.postimg.cc/ZnxLssXf/image.jpg,https://i.postimg.cc/ZnxLssXf/image.jpg,,https://i.postimg.cc/DZqQmYf2/image.png,https://i.postimg.cc/DZqQmYf2/image.png,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:ocYqKcuB0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0582 名無しどんぶらこ 2025/11/25(火) 06:08:13.61",https://donguri.5ch.net/,垢版,|,,まさかの石破復帰あるで,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:VniqRlxH0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0583 名無しどんぶらこ 2025/11/25(火) 06:53:56.07",https://donguri.5ch.net/,垢版,|,,逃げるな高市,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:+elr+jSm0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0584 名無しどんぶらこ 2025/11/25(火) 07:01:48.16",https://donguri.5ch.net/,垢版,|,,"会議には遅刻して夕食会は欠席ｗｗｗ   

逃げるのに必死だなｗｗチキンホーク高市ｗｗｗ",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:P1lMx1ZS0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0585 名無しどんぶらこ 2025/11/25(火) 07:13:13.64",https://donguri.5ch.net/,垢版,|,日中关系恶化是否会减少农村中小型腰带制造企业的就业岗位？ 破产？,"ガチ詳しい人に聞きたいんだけど、    我想请教一位非常有见识的人，
日本と中国の関係が悪化することで地方の中小サッシ製造会社の仕事減る？潰れる？
日中关系恶化是否会减少农村中小型腰带制造企业的就业岗位？ 破产？",我想请教一位非常有见识的人，,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:hjmBQ9OS0  ID：hjmBQ9OS0,ID：hjmBQ9OS0,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0586 名無しどんぶらこ 2025/11/25(火) 07:23:54.41",https://donguri.5ch.net/,垢版,|,,ところでなんで遅刻したんだっけ,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:A834hnXe0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0587 名無しどんぶらこ 2025/11/25(火) 07:33:56.95",https://donguri.5ch.net/,垢版,|,,"ミーハーみたいで恥ずかしい   
こんな国のトップ今までいないよ   
みんな真剣なのに   
日本のババアは飛んだりはねたり飛びついたり   
芸能人に会ったみたいにはしゃいで",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:t4aSTwgu0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0588 名無しどんぶらこ 2025/11/25(火) 07:46:34.97",https://donguri.5ch.net/,垢版,|,,高市さんが恐くて逃げまくったチキン野郎＝李強ｗｗ,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:GIdbbE1h0(1/2),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0589 名無しどんぶらこ 2025/11/25(火) 08:52:17.66",https://donguri.5ch.net/,垢版,|,,遅刻したからだろ,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:0qul7yXb0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0590 名無しどんぶらこ 2025/11/25(火) 08:55:17.72",https://donguri.5ch.net/,垢版,|,,">>509  
挨拶も出来ない？精神的に厳しいんか",,,>>509,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:eP30cQ0V0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0591 名無しどんぶらこ 2025/11/25(火) 08:58:20.05",https://donguri.5ch.net/,垢版,|,,"本来パートリーダーくらいのおばちゃんを本当のリーダーにしちゃあかんのよ   
所詮女ですから",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:F/cLzbvi0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0592 名無しどんぶらこ 2025/11/25(火) 09:24:44.00",https://donguri.5ch.net/,垢版,|,,ネットウヨク只今参上！何が聞きたいことある？知ってることなら教えてやってもいいぞ,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:vZ9gkS4o0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0593 名無しどんぶらこ 2025/11/25(火) 10:22:18.95",https://donguri.5ch.net/,垢版,|,,"突然イキリだしたかと思ったら勝手に負け犬になって帰ってくる謎のおばさん   
真面目な話なんでやったんだ？あれ",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:/GyOfvta0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0594 名無しどんぶらこ 2025/11/25(火) 10:34:42.26",https://donguri.5ch.net/,垢版,|,,ｶﾞｸｶﾞｸ((((；ﾟДﾟ))))ﾌﾞﾙﾌﾞﾙﾌﾞﾙ　←シナチキン・李強くん「高市さんが恐いんですぅ」,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:GIdbbE1h0(2/2),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0595 名無しどんぶらこ 2025/11/25(火) 10:36:29.58",https://donguri.5ch.net/,垢版,|,,"非常識だと有名な高市首相、G20でマクロン大統領に突然「昨日はやっと寝れたんです」などと自分語りを始めてしまい困惑される…   
https://greta.5ch.ne.../poverty/1764028400/

マナ−で検索すると、総理はマナ−違反   

さすがマクロン、肘はつかず、姿勢も真摯   

肘かけ椅子での肘を置くマナーについて:   
肘を置くことは、特にビジネスシーンやフォーマルな場面では避けるべきです。肘をつくことで、だらしなく見えたり、相手に対して無関心な態度と受け取られる可能性があります【2】【4】。   

自分の姿勢を見直し、周囲に好印象を与えるためには、肘を置かないことが重要です【2】【4】。   
https://www.bing.com...arch?q=%E8%82%98%E3%",,https://greta.5ch.net/test/read.cgi/poverty/1764028400/,https://greta.5ch.ne.../poverty/1764028400/,,https://www.bing.com/search?q=%E8%82%98%E3%,https://www.bing.com...arch?q=%E8%82%98%E3%,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:5xs0EjBZ0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0596 名無しどんぶらこ 2025/11/25(火) 10:38:51.44",https://donguri.5ch.net/,垢版,|,,"無視しておけ   
企業撤退できんぺー涙目にしてやれｗｗｗ",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:Haxt21tr0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0597 名無しどんぶらこ 2025/11/25(火) 10:58:40.23",https://donguri.5ch.net/,垢版,|,,李強はヘタに何かやって叩かれるリスクを回避したかった,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:RFiDkyAm0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0598 名無しどんぶらこ 2025/11/25(火) 11:02:10.77",https://donguri.5ch.net/,垢版,|,,シナ「ポケットに手を入れてたのは寒かっただけだもん！キャンキャン！」,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:Ljtv/8sK0  ID：Ljtv/8sK0,ID：Ljtv/8sK0,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0599 名無しどんぶらこ 2025/11/25(火) 11:25:52.37",https://donguri.5ch.net/,垢版,|,,恥ずかしい高市,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:76dTmAYI0(1/3),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0600 名無しどんぶらこ 2025/11/25(火) 11:31:09.99",https://donguri.5ch.net/,垢版,|,,"中国出身エコノミスト、李首相が高市首相と目合わせない”真相”を解説「立場、相当危ない」★2 [11/24]   

https://lavender.5ch...ews4plus/1763958623/",,https://lavender.5ch.net/test/read.cgi/news4plus/1763958623/,https://lavender.5ch...ews4plus/1763958623/,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:scFer9l50,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0601 名無しどんぶらこ 2025/11/25(火) 11:40:58.67",https://donguri.5ch.net/,垢版,|,,">>1
それでいい   

外交は日本と日本人の国益のみを最優先に考えることだ   

次に同盟国が優先だ",,,>>1,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:F/oQMzVl0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0602 名無しどんぶらこ 2025/11/25(火) 11:52:11.48",https://donguri.5ch.net/,垢版,|,,段取りくらいつけてから行け無能,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:CJCpQ+UA0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0603 名無しどんぶらこ 2025/11/25(火) 14:21:51.42",https://donguri.5ch.net/,垢版,|,,高市いらねー,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:76dTmAYI0(2/3),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0604 名無しどんぶらこ 2025/11/25(火) 14:44:42.57",https://donguri.5ch.net/,垢版,|,,機会はあったけどできなかったの間違いでは？,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:hIvweLHa0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0605 名無しどんぶらこ 2025/11/25(火) 15:01:39.84",https://donguri.5ch.net/,垢版,|,,"メローニ首相、G20で来年１月に訪日し首脳会談をする約束をした   
こっちのほうが大きいニュースだよな   
中国と会う会わないなんて誰も関心無いわ   
関心があるのは冷や飯食わされている中国派だけやろ",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:ghekbMI00,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0606 名無しどんぶらこ 2025/11/25(火) 16:17:26.79",https://donguri.5ch.net/,垢版,|,,"高市にとってあんまり良い内容じゃなかったみたいだな   
良い内容だったら今頃ピョンピョン飛び跳ねながら嬉しそうに発表してるわなwww",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:76dTmAYI0(3/3),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0607 名無しどんぶらこ 2025/11/25(火) 20:03:57.83",https://donguri.5ch.net/,垢版,|,,税金返せよ高市,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:aFGyQoVc0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0608 名無しどんぶらこ 2025/11/25(火) 21:52:24.47",https://donguri.5ch.net/,垢版,|,,この辺、欧州はきちんと真摯な対応とるんだけどね,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:Il2K4lst0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0609 名無しどんぶらこ 2025/11/25(火) 23:26:19.71",https://donguri.5ch.net/,垢版,|,,野蛮な中国に紳士なんて無意味,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:0t8kvt4f0(2/2),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0610 名無しどんぶらこ 2025/11/26(水) 00:47:30.67",https://donguri.5ch.net/,垢版,|,,遅刻して行って高市待ちで会議が1時間遅れてスタートして、一緒にメシ食う時には高市欠席と。これを報じないメディアの欠陥,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:G9kwkoQd0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0611 名無しどんぶらこ 2025/11/26(水) 00:48:41.36",https://donguri.5ch.net/,垢版,|,,"自分から逃げまわっといて「機会がなかったんですぅ～えーん」で済ませられるのスゴイね   
それで支持してる連中はどんだけ騙されやすいのか…",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:P+NtMabl0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0612 名無しどんぶらこ 2025/11/26(水) 00:48:52.24",https://donguri.5ch.net/,垢版,|,,最近ホント綺麗なったよな高市さん,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:wDrNqnJS0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0613 名無しどんぶらこ 2025/11/26(水) 03:40:46.88",https://donguri.5ch.net/,垢版,|,,"何しに行ったのかな   
税金返せよ",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:lUBnsidV0(1/2),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0614 名無しどんぶらこ 2025/11/26(水) 03:44:36.51",https://donguri.5ch.net/,垢版,|,,逃げ回ってたの中国やでえ　へたな対応すればネタにされるからな,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:pdKmnrkF0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0615 名無しどんぶらこ 2025/11/26(水) 04:01:48.35",https://donguri.5ch.net/,垢版,|,,ｶﾞｸｶﾞｸﾌﾞﾙﾌﾞﾙ(((；ﾟДﾟ)))　←李強＝ヘタレww,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:SsvW+IFq0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0616 名無しどんぶらこ 2025/11/26(水) 07:40:36.72",https://donguri.5ch.net/,垢版,|,,高市また無視されたのか,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:3eVaXCVX0(1/3),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0617 名無しどんぶらこ 2025/11/26(水) 11:05:07.62",https://donguri.5ch.net/,垢版,|,,無能高市,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:3eVaXCVX0(2/3),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0618 名無しどんぶらこ 2025/11/26(水) 11:21:44.71",https://donguri.5ch.net/,垢版,|,,">>4
いかに被害者ポジションを掴むことが大事   
男には無い女性の能力だよ",,,>>4,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:obmA/uqT0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0619 名無しどんぶらこ 2025/11/26(水) 11:50:16.94",https://donguri.5ch.net/,垢版,|,,"メローニ呼んで何するの？   
自分の老醜ぶりが目立つだけなのに。",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:qgdrSVTo0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0620 名無しどんぶらこ 2025/11/26(水) 11:51:59.50",https://donguri.5ch.net/,垢版,|,,"https://www.youtube..../watch?v=gaBCmBzLdV4
なぜか朝鮮人問題はなにもいわない朝鮮人政権ｗｗｗ",,https://www.youtube.com/watch?v=gaBCmBzLdV4,https://www.youtube..../watch?v=gaBCmBzLdV4,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:/1Pxf4pe0,,,,,,,,,,,,,,,,https://www.youtube.com/watch?v=gaBCmBzLdV4,https://i.ytimg.com/vi/gaBCmBzLdV4/default.jpg,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0621 名無しどんぶらこ 2025/11/26(水) 12:36:24.53",https://donguri.5ch.net/,垢版,|,,"機会がなかったって、一国の首相がこんな他力本願な発言本当にしたのか？   
機会を作れなかったの間違いだろ",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:jpnqLMhE0,,1,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,
"垢版
|
0622 名無しどんぶらこ 2025/11/26(水) 13:36:28.18",https://donguri.5ch.net/,垢版,|,,">>621  
日本側から呼び止めてまで何を話すことがあると？   
こっちは近くで火事があるなら自衛するよってことしか言ってないのに火をつけようとする人から怒られる筋合いないだろ",,,>>621,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:3gQtFcEh0(1/4),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0623 名無しどんぶらこ 2025/11/26(水) 14:10:02.54",https://donguri.5ch.net/,垢版,|,,"日本から話すことなんてないよ   
勝手にキレてるやつらになんでこっちから近づかないといけないんだ",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:RV0Kve4H0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
