threadview_response_info,threadview_response_body,threadview_response_body_link href,threadview_response_body_link,highlight,res_id,js-response,threadview_response_body_link (2),threadview_response_body_link href (2),js-ng-setting href,js-response href,threadview_response_body_link (4)
"垢版
|
0557 名無しどんぶらこ 2025/11/28(金) 10:06:02.56","一貫してるなら竹島を取り返してこいや
反日左翼自民党",,,,ID:fZZaIipv0,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0558 名無しどんぶらこ 2025/11/28(金) 10:06:03.67","高市の不用意な発言を受けて
たぶん中国は隙をついてきてるよ",,,,ID:2ocX/WCq0(3/3),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0559 名無しどんぶらこ 2025/11/28(金) 10:06:04.27","ガチ詳しい人に聞きたいんだけど、
日本と中国の関係が悪化することで地方の中小サッシ製造会社の仕事減る？潰れる？",,,,ID:MZkkgm2x0,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0560 名無しどんぶらこ 2025/11/28(金) 10:06:04.32",立憲いらない,,,,ID:tJ+EiS9U0,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0561 名無しどんぶらこ 2025/11/28(金) 10:06:05.17",高市の発言の撤回とは関係ないこといって誤魔化してんね,,,,ID:qeMUMqeA0,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0562 名無しどんぶらこ 2025/11/28(金) 10:06:06.27","＞高市さんは国会答弁とか党首討論で、従来の見解と変わらない

じゃあネトウヨはなんでイキってるの？",,,,ID:MnyE7bFo0(2/2),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0563 名無しどんぶらこ 2025/11/28(金) 10:06:08.91",貶めようとしてるんだよな,,,,ID:O+XzI1VW0,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0564 名無しどんぶらこ 2025/11/28(金) 10:06:20.02","あの岩屋と同じ売国ジジイ
岡田とか野田はまるで中スに洗脳されたスパイみたいだ
コイツら中国のハニートラップに何回も陥れた国賊だろう
気持ちわるい、ド助平じじい",,,,ID:n9Y4dM4r0(4/7),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0565 名無しどんぶらこ 2025/11/28(金) 10:06:57.26","これ野田佳彦のことでしょ
立憲支持者のバカが「野田さんが助け舟！これで収まる！」とか言ってたけど
そんなわけねーだろ

野田は単に、これ以上突っ込んでも世論の支持得られないから辞めただけだよｗｗｗ",,,,ID:LPhUJBhf0,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0566 名無しどんぶらこ 2025/11/28(金) 10:07:03.85",">>503
撤回したら岩盤支持層の信者を失うから政権を維持できなくなるし無理なんよ",,>>503,,ID:B35mJnUz0(2/2),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0567 名無しどんぶらこ 2025/11/28(金) 10:07:04.15","仮想敵を作って支持率を集めるいつも壺シナリオじゃん
あの国の選挙戦と一緒

お前ら何回騙されたら気が済むんだよ",,,,ID:x2jIWuqr0,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0568 名無しどんぶらこ 2025/11/28(金) 10:07:11.91",">>451
反論する必要はない
現実にそこにある潜在的危機なんだから
アメリカも武器輸出してるし
中国も日本に内政干渉してるし相互主義だな",,>>451,,ID:6YBYQnL50,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0569 名無しどんぶらこ 2025/11/28(金) 10:07:15.48",中国が余計なことしなけりゃクソみたいな経済対策でもっと支持率下がってたはずなんだが,,,,ID:lBfFIQ6h0,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0570 名無しどんぶらこ 2025/11/28(金) 10:07:17.82","高市が悪いのに矛先そらしですか
言わんでイイことお言うなという話なんだが
何でも口にすればイイってもんじゃない",,,,ID:FuJ8huAC0(1/2),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0571 名無しどんぶらこ 2025/11/28(金) 10:07:19.22","あの岩屋と同じ売国ジジイ
岡田とか野田はまるで中スに洗脳されたスパイみたいだ
コイツら中国のハニートラップに何回も陥れられた国賊だろ
気持ちわるい、ド助平じじい",,,,ID:n9Y4dM4r0(5/7),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0572 名無しどんぶらこ 2025/11/28(金) 10:07:42.17",">>3
今回のもネタも、やらかしを無茶振りで擁護迫られた立憲の代表
が苦し紛れにトンデモ解釈せざるを得なかっただけだからな

尻ぬぐいばかりの野田代表がかわいそう （支持はしないが）",,>>3,,ID:3tyH1L1z0,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0573 名無しどんぶらこ 2025/11/28(金) 10:07:54.91","国力の低下が著しい時にここまで強気になれる
根拠は何だろうな
支持者の顔色だけ見てるのだとしたら亡国への
道をひた走る事になるが",,,,ID:QTH7n/Q20(3/3),1,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,
"垢版
|
0574 名無しどんぶらこ 2025/11/28(金) 10:07:57.64",">>554
>中国様の激発
調べて意味わかったけど、随分珍しい言葉使うんですねw",,>>554,,ID:FXexGuhU0(2/2),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0575 名無しどんぶらこ 2025/11/28(金) 10:07:59.64","高市総理の「そんなことよりも」発言を釈明　木原官房長官「急いで話題転換する趣旨」 ★2 [ぐれ★]
https://asahi.5ch.ne...newsplus/1764290206/

トランプ氏、日中の対立を懸念　首相に「エスカレート回避を」－日本政府関係者(共同) ★3 [蚤の市★]
https://asahi.5ch.ne...newsplus/1764287217/",https://asahi.5ch.net/test/read.cgi/newsplus/1764290206/,https://asahi.5ch.ne...newsplus/1764290206/,,ID:1/R/MAWN0(6/7),,https://asahi.5ch.ne...newsplus/1764287217/,https://asahi.5ch.net/test/read.cgi/newsplus/1764287217/,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0576 名無しどんぶらこ 2025/11/28(金) 10:08:05.67",">>542
＞日本側は常にオープンだから、習に逃げ回らずに会談するように伝えたら

キンペーさんは、親分のトラさんと国賓扱いで会議するのに、そんな
逃げ惑う極右ヘタレバカトカゲと話する必要もないでしょうがｗ
失言ばかりで、英語もできねーし、ホント無能だよね、トカゲ。",,>>542,,ID:s1jgd2zk0(7/7),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0577 名無しどんぶらこ 2025/11/28(金) 10:08:06.84","あの岩屋と同じハニトラ売国ジジイ
岡田とか野田はまるで中スに洗脳されたスパイみたいだ
コイツら中国のハニートラップに何回も陥れられた国賊だろ
気持ちわるい、ド助平じじい",,,,ID:n9Y4dM4r0(6/7),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0578 名無しどんぶらこ 2025/11/28(金) 10:08:16.47",">>548
反共というふわっとしたイデオロギーに全力で国益損なうことすら詭弁で将来のためとか言い出すからな
常に解釈変更で定義の無いこいつらに任せてたら簡単に国が転覆する",,>>548,,ID:nmomRxaF0(8/8),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0579 名無しどんぶらこ 2025/11/28(金) 10:08:17.39",">>463
現実は日本は中国以外全部と会談して中国だけがぼっちだったんだよなぁ",,>>463,,ID:q7jhqwQO0(5/5),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0580 名無しどんぶらこ 2025/11/28(金) 10:08:24.45",">>504
曖昧って、事態認定するかもしれないししないかもしれない。その時の状況で判断します。とかでしょ？
言い換えると、可能性はあるかもしれないしないかもしれない。
「認定しうるケース」と何が違うのか、という感じ。外国語に翻訳したらほぼ同じだと思う。
あと、高市さんは「認定しうるケース」発言の直後に、
いつものあいまい答弁の決まり文句をつけていたよ。",,>>504,,ID:T4IpECkS0(5/5),1,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,
"垢版
|
0581 名無しどんぶらこ 2025/11/28(金) 10:08:26.09",明確に高市とソレまででは答弁内容が変わってますがな,,,,ID:H1SX7axR0,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0582 名無しどんぶらこ 2025/11/28(金) 10:08:26.45","そんなことより
国家の品格として消費税０にしますといえば
納得してもいい",,,,ID:E6C8YIWT0(4/4),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0583 名無しどんぶらこ 2025/11/28(金) 10:08:29.23",">>2
日本の立場があの発言なのだから、何故撤回するのかね",,>>2,,ID:5QAqbOF20,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0584 名無しどんぶらこ 2025/11/28(金) 10:08:31.57","日本人「立憲とオールドメディアは頭がおかしい」

マジでこんな雰囲気になってるよな",,,,ID:3smr0LiF0,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0585 名無しどんぶらこ 2025/11/28(金) 10:08:33.64","「あたかも変わったかのような主張」を壮絶に繰り返しているのはネトウヨだろがｗ
「岡田ガー」とか言って盛んに「無理やり変わらされた」と立憲を罵倒してんだから


さらにいえば、「一貫」してんなら、何十年も前から台湾進攻を想定していたということなのかよｗ",,,,ID:IlbIq0a80,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0586 名無しどんぶらこ 2025/11/28(金) 10:08:39.66","日本政府が見解を変えてそれに対して中国が反応しているのなら
日本全体の責任問題として考えなきゃならんけど

日本政府は従来の見解を変えてないんでしょ？
じゃあ日本側の原因・責任は誰にあるんだろって話

これで高市に原因・責任ないってのは無理があるわww",,,,ID:CXrz3RjY0(4/4),1,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,
"垢版
|
0587 名無しどんぶらこ 2025/11/28(金) 10:08:53.17","左翼が必死で撤回撤回

もうお前らの負けだから",,,,ID:9vHLt2yI0,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0588 名無しどんぶらこ 2025/11/28(金) 10:08:55.29",高市になってから自民の広報がやたらと攻撃的になってるのマジで良くないと思うわこれ,,,,ID:aHU8DzAH0(1/2),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0589 名無しどんぶらこ 2025/11/28(金) 10:08:59.97",これ日本政府や自民党ではなく高市氏の責任であると言ってることになるよね,,,,ID:sYBN3Ngm0(2/2),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0590 名無しどんぶらこ 2025/11/28(金) 10:09:06.05","あの岩屋と同じハニトラ売国ジジイ
岡田とか野田はまるで中国に洗脳されたスパイみたい
コイツら中国のハニートラップに何回も陥れられた国賊だろ
気持ちわるい、ド助平じじい",,,,ID:n9Y4dM4r0(7/7),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0591 名無しどんぶらこ 2025/11/28(金) 10:09:07.99","こんな簡単な壺市場トリックで日本人が戦争に合意したらアホすぎて
そりゃ日本に取り残されたアホらは全員絶滅でも当然
自分はそれが嫌で海外に既に出たわ
日本に島国人って本当にバカなんだよね
どうせ自分らが利用されてるのさえわからない
先ず朝鮮壺が支持者の首相の言うことを聞くだけで死んで普通",,,,ID:cL2w+obB0(15/16),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0592 名無しどんぶらこ 2025/11/28(金) 10:09:20.78","石破茂氏、「高市さんよくぞ言った」の空気に待った　存立危機事態…考えてはいても「公の場で言うことか」：東京新聞 ★2 [少考さん★]
https:
//asahi.5ch.net/test/read.cgi/newsplus/1764290298/",,,,ID:1/R/MAWN0(7/7),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0593 名無しどんぶらこ 2025/11/28(金) 10:09:25.98",">>1
だから、従来の政府答弁・政府解釈は

・台湾有事≠存立危機事態
・海上封鎖≠存立危機事態
・密接な関係にある他国（米軍）への攻撃≠存立危機事態

であり、高市答弁が不正確なんだから、撤回が嫌なら修正すれば良い話だろ
従来の政府解釈と比べて拡大解釈になってしまってるのが高市答弁なんだよ",,>>1,,ID:U4OwBA7I0,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0594 名無しどんぶらこ 2025/11/28(金) 10:09:28.39","他国では
日本が中国の地域紛争に介入し
日本が中国に先制攻撃をすると首相が宣言した
と理解されている",,,,ID:SQ/Jq6aJ0,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0595 名無しどんぶらこ 2025/11/28(金) 10:10:08.06",">>580
www

高市早苗さん「私も具体的なことは話したくなかったの！しつこく聞いてくるから…」 [271912485]
https://greta.5ch.ne.../poverty/1764158982/",https://greta.5ch.net/test/read.cgi/poverty/1764158982/,https://greta.5ch.ne.../poverty/1764158982/,,ID:oRzB/F+30(5/5),,>>580,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0596 名無しどんぶらこ 2025/11/28(金) 10:10:11.72","自衛隊では枷が多くてやれることの限度がある
台湾への軍事的行動の可能性に言及した場合は
どうしてもアメリカの軍事的行動が前提になる
アメリカとの擦り合せなしに言及するのは危険
しかもアメリカは曖昧路線でやってきた
歴代総理もぼやかしてきた",,,,ID:6L+Hkgeb0(8/8),,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0597 名無しどんぶらこ 2025/11/28(金) 10:10:12.43",シナとパヨクが騒ぐほど日本人は団結して、高市の支持率は上がる,,,,ID:N9DvgNUy0,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0598 名無しどんぶらこ 2025/11/28(金) 10:10:17.10","自民党としてはわかり易い敵がいる方が世論を誘導しやすいからな
今の所中国側の制裁も大した事ないから、余裕があるんやろ

まあ、制裁がエスカレートしたとこで日本側には何の反撃カードも無いんですけどねw",,,,ID:Rpp8FX290,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0599 名無しどんぶらこ 2025/11/28(金) 10:10:17.64","高市答弁の失敗からはじまったことだが
しかしよく考えて見てほしい
もはや曖昧戦略なるものの欺瞞と限界が来ているのだろう
なぜなら曖昧にしてるのではなく、曖昧戦略をとっているのだというメタ情報がすでに明らかになっているからだ",,,,ID:wTc7Rd9C0,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
"垢版
|
0600 名無しどんぶらこ 2025/11/28(金) 10:10:18.38","高市｢これからは対話で行きたいです｣
仲間｢いいや駄目だ！俺達はもう後にひけない！｣
それはそう
とんでもない人を総理にした責任は国民だけじゃなくて離反議員達にもあるからね
いけるところまでやらかしを積み重ねてもらわないと反面教師としてすら活かせないし頑張って欲しいね",,,,ID:eMlAbVQF0,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764288396#,,
