threadview_response_info,inline-form2 href,inline-form2,inline-form2 (2),notranslate,threadview_response_body,notranslate (2),notranslate (3),notranslate (4),notranslate (5),notranslate (6),notranslate (7),notranslate (8),notranslate (9),notranslate (10),notranslate (11),notranslate (12),threadview_response_body_link href,threadview_response_body_link,res_id href,res_id,notranslate (13),js-response,threadview_response_body_embedlink href,threadview_response_body_thumbnail src,threadview_response_body_link href (2),threadview_response_body_link (2),js-ng-setting href,js-response href
"垢版
|
0274 名無しどんぶらこ 2025/11/26(水) 09:21:17.03",https://donguri.5ch.net/,垢版,|,,">>267  
見誤るなよ   
落ち着け   
中国をなだめているという事は本当の身内は   
日本だと思っているからできるんだよ",,,,,,,,,,,,,>>267,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:ORZFiC/T0(4/5),,2,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#
"垢版
|
0275 名無しどんぶらこ 2025/11/26(水) 09:21:51.60",https://donguri.5ch.net/,垢版,|,,">>274  
高市早苗を見誤ってる人間",,,,,,,,,,,,,>>274,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:z4VxGixh0(7/8),,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0276 名無しどんぶらこ 2025/11/26(水) 09:22:53.23",https://donguri.5ch.net/,垢版,|,,"まトランプも日本から中国寄りにシフトしていくだろうな   
そのうちアメリカにも相手にされない未来しか無いわ",,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:z4VxGixh0(8/8),,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0277 名無しどんぶらこ 2025/11/26(水) 09:23:04.20",https://donguri.5ch.net/,垢版,|,,">>273  
他スレでも「高市は台湾に言及してない」という謎の擁護を見たわ",,,,,,,,,,,,,>>273,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:EpBYESvF0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0278 名無しどんぶらこ 2025/11/26(水) 09:23:14.93",https://donguri.5ch.net/,垢版,|,,"行動がその人の正体って言うけど   
トランプって完全に中露側だよな",,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:PrOoSSw80(1/2),,2,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#
"垢版
|
0279 名無しどんぶらこ 2025/11/26(水) 09:25:39.28",https://donguri.5ch.net/,垢版,|,,">>278  
高市早苗は反中なだけだろ   
中国に喧嘩を売ってる   
アメリカ無視してるのがウケる",,,,,,,,,,,,,>>278,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:6kWhoem30,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0280 名無しどんぶらこ 2025/11/26(水) 09:26:58.76",https://donguri.5ch.net/,垢版,|,,">>274  
何かあったら行くのは在日米軍だからね   
日本に仲裁能力ないなら   
在日米軍を危険にさらさないためにはトランプさんが出るしかないでしょ",,,,,,,,,,,,,>>274,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:3oUn/ObE0(7/8),,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0281 名無しどんぶらこ 2025/11/26(水) 09:27:03.31",https://donguri.5ch.net/,垢版,|,,なんか外国人からレス来てワロタ,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:PrOoSSw80(2/2),,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0282 名無しどんぶらこ 2025/11/26(水) 09:27:26.89",https://donguri.5ch.net/,垢版,|,,">>9
もうクビでいいよあの壺トカゲ",,,,,,,,,,,,,>>9,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:mimibu4J0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0283 名無しどんぶらこ 2025/11/26(水) 09:27:33.78",https://donguri.5ch.net/,垢版,|,,"金になりそうだったからだろw   
実際今回はアメリカは無条件でプラスだ",,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:Zvy7zvFc0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0284 名無しどんぶらこ 2025/11/26(水) 09:33:58.59",https://donguri.5ch.net/,垢版,|,,">>278  
トランプはその時の感情で、Xその他で言いたい放題なだけ   
それで回りが動いて無難なところで落としてる   
トランプが観測気球上げて粗い輪郭を示し、周りがヤレヤレと動いている感じ",,,,,,,,,,,,,>>278,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:F5wbI/SU0(3/3),,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0285 名無しどんぶらこ 2025/11/26(水) 09:34:13.65",https://donguri.5ch.net/,垢版,|,,">>172  
英国のトラスショックと同じｗ株安ｗ債権安ｗ円安でｗ高市早苗も早期ｗ退陣濃厚ｗ",,,,,,,,,,,,,>>172,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:KfenQi+G0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0286 名無しどんぶらこ 2025/11/26(水) 09:37:15.30",https://donguri.5ch.net/,垢版,|,,"誰も言わない 日本が没落する本当の理由   

https://m.youtube.co.../watch?v=MssTTiXKBXg",,,,,,,,,,,,https://m.youtube.com/watch?v=MssTTiXKBXg,https://m.youtube.co.../watch?v=MssTTiXKBXg,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:ORZFiC/T0(5/5),,,https://m.youtube.com/watch?v=MssTTiXKBXg,https://i.ytimg.com/vi/MssTTiXKBXg/default.jpg,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0287 名無しどんぶらこ 2025/11/26(水) 09:40:39.03",https://donguri.5ch.net/,垢版,|,,"高市「電話会談の内容はいえません」   

米国に支持してもらえなかったのね   
逆に撤回要請されてたりしてｗ",,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:q+/2Gb3x0(2/2),,1,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#
"垢版
|
0288 名無しどんぶらこ 2025/11/26(水) 10:06:00.01",https://donguri.5ch.net/,垢版,|,,"アメリカが台湾に派兵するのは、当然   
アメリカの予算つけなきゃならないからな。   
トランプから「属国の分際で、我が国の出費に口出すんじゃねえ！」とか言われたのかな。",,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:gSskG0Dy0,,1,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#
"垢版
|
0289 名無しどんぶらこ 2025/11/26(水) 10:10:04.98",https://donguri.5ch.net/,垢版,|,,">>288
ただアメリカみたいな大国が動くかは微妙   
世界を巻き込んだ大戦になりかねない   
大国だからこそ慎重になると思うわ",,,,,,,,,,,,,>>288,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:3oUn/ObE0(8/8),,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0290 中国の工作スパイ議員摘発　創価スポニチ 2025/11/26(水) 10:10:16.96",https://donguri.5ch.net/,垢版,|,,"習近平からのトランプへの   
なきつき電話   

トランプから高市への   
習近平のなきつきを報告電話   

ばーーーーか   
在日朝日記者らくび   

北京＝井上亮 畑宗太郎
ワシントン ＝小木雄太 清宮涼   

https://globe.asahi.com/author/11013859",,,,,,,,,,,,https://globe.asahi.com/author/11013859,https://globe.asahi.com/author/11013859,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:/Ldbserv0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0291 名無しどんぶらこ 2025/11/26(水) 10:21:02.84",https://donguri.5ch.net/,垢版,|,,">>287  
これまでの壺市の行動パターンからすると   
トランプに褒められたり支持してもらえてたら   
ドヤ顔で嬉ション漏らしながら会見する罠   
それが涙目顔面アオトカゲw",,,,,,,,,,,,,>>287,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:x/z6tHTk0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0292 名無しどんぶらこ 2025/11/26(水) 10:36:19.63",https://donguri.5ch.net/,垢版,|,,アメリカ側は「中国からの要請」と言ってるね,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:i7J41Jfk0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0293 名無しどんぶらこ 2025/11/26(水) 11:52:38.99",https://donguri.5ch.net/,垢版,|,,">>272
訓練をやってるからって、実際に来援するかは別   
訓練はあくまで牽制と選択肢としてできるようにしているって話で、来援義務があるから訓練をしているわけじゃないぞ   

来援するかどうかはアメリカ次第なのに、勝手に台湾有事=アメリカ来援前提とするのはアメリカにも迷惑",,,,,,,,,,,,,>>272,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:gWcHHZMw0(10/10),,1,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#
"垢版
|
0294 名無しどんぶらこ 2025/11/26(水) 13:17:27.65",https://donguri.5ch.net/,垢版,|,,"しかし毎日毎日忙しく仕事してるなこの爺さんは   
日本の野党のゴミ共とは大違いだ",,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:a4QyTV4g0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0295 名無しどんぶらこ 2025/11/26(水) 14:01:59.67",https://donguri.5ch.net/,垢版,|,,"電話会談25分、通訳入れるから実質半分   
(高市は英語話せても官僚が記録文書を作成するから通訳は必ず入る)   
ここに、冒頭に挨拶もあったとすれば   
15分あったか否かくらい   
会談後の顔がこれ   
https://tadaup.jp/BnE7vVTt.jpeg",,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:jHmj6aOK0(2/2),,,,,https://tadaup.jp/BnE7vVTt.jpeg,https://tadaup.jp/BnE7vVTt.jpeg,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0296 名無しどんぶらこ 2025/11/26(水) 15:26:31.22",https://donguri.5ch.net/,垢版,|,,臭珍平アメリカと仲良しアピールして日本を孤立化をアピールしたら実はアメリカと日本は親友同士だったでござるw,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:xi0Nzfgs0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0297 名無しどんぶらこ 2025/11/26(水) 15:28:24.79",https://donguri.5ch.net/,垢版,|,,"アメリカは中国と関係悪化を望まないのに   
アメリカが日本をけしかけていると誤解されちゃ困る   
それで電話かけたんだろw",,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:MVL81Zd90,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0298 名無しどんぶらこ 2025/11/26(水) 15:29:43.57",https://donguri.5ch.net/,垢版,|,,"トランプ「やれやれ、成金勘違い土人の相手は大変だよねサナエw」   
サナエ「中国から世界が孤立していますねw」",,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:SiR+94p70,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0299 名無しどんぶらこ 2025/11/26(水) 18:28:47.57",https://donguri.5ch.net/,垢版,|,,"まぁ　トランプも中間選挙あるからな。   
このまま、中国仕入れ企業を放置するわけにもいくまい。   
習近平も11/21上海指数下落移行の銀行回収や破綻スキームは放置できないだろう。   
完全に不況スパイラルが加速している。   
お互いのニーズでの会談だよ。   
本来は、G20で会談したかったのが習近平。   
高市発言など関係ない動き。",,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:6GvViPaI0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0300 名無しどんぶらこ 2025/11/26(水) 18:41:20.11",https://donguri.5ch.net/,垢版,|,,">>39  
トランプがＦＢＩやＣＩＡをリストラしたからだろ",,,,,,,,,,,,,>>39,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:4M97z2th0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0301 名無しどんぶらこ 2025/11/26(水) 18:48:53.27",https://donguri.5ch.net/,垢版,|,,実際は中国側からではないかという話が出てるようだが,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:Q0b56tDb0,,1,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#
"垢版
|
0302 名無しどんぶらこ 2025/11/26(水) 20:53:09.82",https://donguri.5ch.net/,垢版,|,,"トランプ大統領、高市首相の名も覚えず／トランプ氏が語った米中、   
日中電話会談の内容を全解説／日中は「まあ、大丈夫」の真意は(尾形聡彦)【11/26(水) 20:30~ ライブ】   
Arc Times   
https://www.youtube..../watch?v=P6loQJT2HR8",,,,,,,,,,,,https://www.youtube.com/watch?v=P6loQJT2HR8,https://www.youtube..../watch?v=P6loQJT2HR8,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:LIBVj1rH0(1/2),,,https://www.youtube.com/watch?v=P6loQJT2HR8,https://i.ytimg.com/vi/P6loQJT2HR8/default.jpg,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0303 名無しどんぶらこ 2025/11/26(水) 21:22:24.17",https://donguri.5ch.net/,垢版,|,,"(11/26)高市発言、従来の政府見解変えず。変わったのは何か？(田中均)   
https://www.youtube....v=kSiFFA6lc-w&t=283s",,,,,,,,,,,,https://www.youtube.com/watch?v=kSiFFA6lc-w&t=283s,https://www.youtube....v=kSiFFA6lc-w&t=283s,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:LIBVj1rH0(2/2),,,https://www.youtube.com/watch?v=kSiFFA6lc-w&t=283s,https://i.ytimg.com/vi/kSiFFA6lc-w/default.jpg,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0304 名無しどんぶらこ 2025/11/26(水) 21:57:43.51",https://donguri.5ch.net/,垢版,|,,">>301  
アメリカからの要請ならそう書く   
書いてないってことは中国から",,,,,,,,,,,,,>>301,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:KoyzfA290,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0305 名無しどんぶらこ 2025/11/27(木) 20:26:40.24",https://donguri.5ch.net/,垢版,|,,"（ワシントン中央社）米上院は18日、台湾との交流制限の解除に関する計画を提出するよう国務省に求める「台湾保証実施法案」を可決した。トランプ大統領が署名すれば成立する。   

法案は2020年に成立した「台湾保証法」の一部を改正するもので、2月に与党・共和党と野党・民主党の下院議員が共同で提出した。下院では5月に審議され、異議なく可決されていた。   

1979年の米華断交以来、国務省は米国の外交や軍事などの政府関係者が台湾側の政府関係者と交流するに当たってのさまざまなレッドラインを設けてきた。法案はこれらの制限を取り払うことに重点を置いている。   

現行の台湾保証法では国務省に対し、台湾との交流に関するガイドラインを1度だけ審査し、議会に報告を提出するよう求めている。法案では、ガイドラインの審査を定期的に実施するよう規定する。   

同様の法案は2023年に下院を通過したものの、上院では可決されていなかった。今回の審議では、異議を唱える声は上がらなかった。   

（鍾佑貞／編集：田中宏樹）   


おパヨ様はやっぱり馬鹿だった",,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:4S90szaS0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0306 捏造WSJ.共同 2025/11/28(金) 00:01:17.13",https://donguri.5ch.net/,垢版,|,,捏造、あさひ,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:CA7bt7tn0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
"垢版
|
0307 名無しどんぶらこ 2025/11/28(金) 05:52:18.87",https://donguri.5ch.net/,垢版,|,,">>293  
まあ、フィリピンのマルコスは台湾有事はフィリピン有事だからな。ｗ   
アメリカとフィリピンの軍事同盟契約がどうなっているのか当方にはわからんけどな。ｗ   
迷惑というならそこまで根拠を示さないと。ｗ",,,,,,,,,,,,,>>293,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,ID:FYGTb5xk0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764081385#,
