threadview_response_info,inline-form2 href,inline-form2,inline-form2 (2),notranslate,threadview_response_body,notranslate (2),notranslate (3),notranslate (4),notranslate (5),notranslate (6),threadview_response_body_link href,threadview_response_body_link,threadview_response_body_link href (2),threadview_response_body_link (2),notranslate (7),notranslate (8),threadview_response_body_link href (3),threadview_response_body_link (3),notranslate (9),notranslate (10),notranslate (11),res_id href,res_id,notranslate (12),js-response,notranslate (14),notranslate (15),js-ng-setting href,js-response href,threadview_response_body_embedlink href,threadview_response_body_thumbnail src
"垢版
|
0783 名無しどんぶらこ 2025/11/26(水) 06:42:58.38",https://donguri.5ch.net/,垢版,|,,">>1

橋本琴絵@HashimotoKotoe　25.1.13
岸田、石破政権と「暴力（脅迫）を容認」し続けた結果、中国の外交官は調子に乗って殺害予告までした。
これは1920年代の幣原外交と同じ。
日本人が危害を受けてもヘラヘラしていたら、日本人が大量殺人・大量強姦の対象にされた。
日本の大使夫人まで中国兵により輪姦された。


橋本琴絵@HashimotoKotoe
私達日本人がどんなに頑張って働いても、スパイがいるから日本は悪くなる。
白蟻を駆除しなければどんなに努力して家を補修しても無意味なのです！


橋本琴絵@HashimotoKotoe　25.11.15
日本人の小学生の内臓をナイフで掻き出した国が、
「日本は安全ではないので渡航しないように」
「大使館員は外出しないように」
と呼びかける。
本当に気持ち悪い。


橋本琴絵@HashimotoKotoe　25.11.15
中国政府が「危険だから渡航しないように」とか
中国大使館が「危険だから職員は外出しないように」という宣伝を始めたのは、
「自国民保護」の名目で軍隊を日本に派遣する口実つくり。
ロシアも「在ウクライナのロシア人保護」を大義名分にした。
戦争は迫っている！
毅然とした態度で圧力をかけ戦争を回避せよ！",,,,,,,>>1,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:2SY4avv80(1/2),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0784 名無しどんぶらこ 2025/11/26(水) 14:35:46.25",https://donguri.5ch.net/,垢版,|,,"てかさ、こいつらハニートラップ国策でやってましたって公式に暴露しちゃってんだよな。
これってなんで皆騒がないの？
外交的優位を得るために脅しのツールとして性的な罠を使ってました、って事を公言してんだぞ？そんな国あるか？
こんな国世界から白い目で見られても当たり前としか思えない。",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:ObnFJIvI0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0785 名無しどんぶらこ 2025/11/26(水) 14:36:09.02",https://donguri.5ch.net/,垢版,|,,鏡見たことあるんか？ｗｗｗ,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:t3Kelt1a0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0786 名無しどんぶらこ 2025/11/26(水) 14:40:28.93",https://donguri.5ch.net/,垢版,|,,"中国は敵国

友好などあり得ない",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:MJMRUR010,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0787 名無しどんぶらこ 2025/11/26(水) 14:42:54.59",https://donguri.5ch.net/,垢版,|,,"卑しい巫女の国

今日も猥褻な男たちが国を回してるわ、黄金の国吉
改めてうんこ色の国",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:FmdF9xgW0(1/2),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0788 名無しどんぶらこ 2025/11/26(水) 14:44:28.52",https://donguri.5ch.net/,垢版,|,,鏡見て言えよバカ,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:oUO70ISb0,,1,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,
"垢版
|
0789 名無しどんぶらこ 2025/11/26(水) 14:45:38.29",https://donguri.5ch.net/,垢版,|,,">>788
お前だよ、デブ",,,,,,,>>788,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:FmdF9xgW0(2/2),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0790 名無しどんぶらこ 2025/11/26(水) 14:48:21.72",https://donguri.5ch.net/,垢版,|,,">>1
それ。やたらと中国と日本に戦争させたがるアメリカに言ってくれない？今回の総理もアメリカ傀儡で米中の経済制裁で日本人大変なことになりそうなんだが。",,,,,,,>>1,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:bMeOhs4n0(1/2),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0791 名無しどんぶらこ 2025/11/26(水) 14:51:49.68",https://donguri.5ch.net/,垢版,|,,">>640
わー国の政治家は基本わー国をアメリカに売るのが仕事だからな。本当の愛国者な政治家は干されるか不審死だし。",,,,,,,>>640,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:bMeOhs4n0(2/2),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0792 名無しどんぶらこ 2025/11/26(水) 14:52:26.74",https://donguri.5ch.net/,垢版,|,,やっぱりこの人もコココココとかいうの？,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:oPYq7gvL0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0793 名無しどんぶらこ 2025/11/26(水) 14:55:39.14",https://donguri.5ch.net/,垢版,|,,狂ったように空母を何隻も建造しまくる中国が言える立場では無い,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:hUH2WdK60,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0794 名無しどんぶらこ 2025/11/26(水) 15:03:37.43",https://donguri.5ch.net/,垢版,|,,"「国民の半数以上が着る服すらなくても核武装するアル！」←こういう無理をしてでも軍事力を整え、それをベースに国家運営や外交などやるというのが軍国主義

粉骨砕身の意味すら知らない馬鹿がエリートとして扱われる程度の国では、外相すらこのアタマ
化粧なしでも京劇のサルが務まる顔してるし、セリフを暗記できればokな役者にでも転職したほうがいいのでは",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:wxf8Kuue0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0795 名無しどんぶらこ 2025/11/26(水) 15:07:40.24",https://donguri.5ch.net/,垢版,|,,当時欧米の白人国家に対抗できた非白人国家は世界で日本だけという事実,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:DbV5QCMC0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0796 名無しどんぶらこ 2025/11/26(水) 15:08:08.28",https://donguri.5ch.net/,垢版,|,,"日本は前科があるから信用されづらいよね
本当に戦前は迷惑かけてごめんなさい",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:maTFXWxB0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0797 名無しどんぶらこ 2025/11/26(水) 15:09:28.95",https://donguri.5ch.net/,垢版,|,,"軍国主義って言葉に他のどの国も乗ってこない
いつも出てくる韓国はおろかロシアも北朝鮮もだ
孤立と言うか相手にされてないんじゃないの？",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:wHaZO8SZ0(1/2),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0798 名無しどんぶらこ 2025/11/26(水) 15:14:32.61",https://donguri.5ch.net/,垢版,|,,"・独裁政権は勝ち残れるなら死ぬのは国民だけでTOPの自分は死なないから戦争しやすい。
・国民主権の日本は戦争したら自分が死ぬから戦争したがらない。",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:Otjv4acw0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0799 名無しどんぶらこ 2025/11/26(水) 15:21:05.04",https://donguri.5ch.net/,垢版,|,,支那の軍国主義は許されるのか？,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:wjsnX85N0,,2,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,
"垢版
|
0800 名無しどんぶらこ 2025/11/26(水) 15:28:46.55",https://donguri.5ch.net/,垢版,|,,そんなお金ないっすよ,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:/h3Afjxg0(1/3),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0801 名無しどんぶらこ 2025/11/26(水) 15:29:18.04",https://donguri.5ch.net/,垢版,|,,軍国主義の中国が言うなよ,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:pZiRxyuT0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0802 名無しどんぶらこ 2025/11/26(水) 15:29:22.65",https://donguri.5ch.net/,垢版,|,,">>799
共産主義革命のためだからいいんです",,,,,,,>>799,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:/h3Afjxg0(2/3),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0803 名無しどんぶらこ 2025/11/26(水) 15:30:50.84",https://donguri.5ch.net/,垢版,|,,本来は高市とネトウヨ一味の話しだが高市が首相になってしまったからな,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:umd5iLXi0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0804 名無しどんぶらこ 2025/11/26(水) 15:48:12.61",https://donguri.5ch.net/,垢版,|,,">>1
ロシアといい中国といい・・・21世紀に遅れてきた帝国主義みたいなことやらなきゃいいだけだろｗ",,,,,,,>>1,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:RxhXTV+00,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0805 名無しどんぶらこ 2025/11/26(水) 15:49:57.98",https://donguri.5ch.net/,垢版,|,,">>1
バカにされるだけなのに滑稽",,,,,,,>>1,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:WFav0zii0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0806 名無しどんぶらこ 2025/11/26(水) 16:00:01.18",https://donguri.5ch.net/,垢版,|,,恐いもんな,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:pdKmnrkF0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0807 名無しどんぶらこ 2025/11/26(水) 16:02:50.28",https://donguri.5ch.net/,垢版,|,,はよしねやチャンコロ,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:CuRVuL7e0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0808 名無しどんぶらこ 2025/11/26(水) 16:04:15.61",https://donguri.5ch.net/,垢版,|,,">>799
共産主義の核兵器は綺麗な核兵器（ｂｙ日本の左翼平和地球市民）",,,,,,,>>799,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:u0y2f76Z0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0809 名無しどんぶらこ 2025/11/26(水) 16:08:13.44",https://donguri.5ch.net/,垢版,|,,嘔気外傷,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:xSzg/RM/0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0810 名無しどんぶらこ 2025/11/26(水) 16:10:14.28",https://donguri.5ch.net/,垢版,|,,満洲国は北京故宮のものです,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:8kUvU0H30,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0811 名無しどんぶらこ 2025/11/26(水) 16:11:01.93",https://donguri.5ch.net/,垢版,|,,死ねよシナチク、おまえらはどうなんだ,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:3Xhn3D/L0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0812 名無しどんぶらこ 2025/11/26(水) 17:41:52.24",https://donguri.5ch.net/,垢版,|,,中国人、棚の上から物を言い過ぎ,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:LaM89/BN0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0813 名無しどんぶらこ 2025/11/26(水) 18:14:54.66",https://donguri.5ch.net/,垢版,|,,"裸の王様
いい加減気づけ
何が中華思想だ、ばーかww",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:wHaZO8SZ0(2/2),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0814 名無しどんぶらこ 2025/11/26(水) 19:26:30.48",https://donguri.5ch.net/,垢版,|,,">>1

橋本琴絵@HashimotoKotoe　25.1.13
岸田、石破政権と「暴力（脅迫）を容認」し続けた結果、中国の外交官は調子に乗って殺害予告までした。
これは1920年代の幣原外交と同じ。
日本人が危害を受けてもヘラヘラしていたら、日本人が大量殺人・大量強姦の対象にされた。
日本の大使夫人まで中国兵により輪姦された。


橋本琴絵@HashimotoKotoe
私達日本人がどんなに頑張って働いても、スパイがいるから日本は悪くなる。
白蟻を駆除しなければどんなに努力して家を補修しても無意味なのです！


橋本琴絵@HashimotoKotoe　25.11.15
日本人の小学生の内臓をナイフで掻き出した国が、
「日本は安全ではないので渡航しないように」
「大使館員は外出しないように」
と呼びかける。
本当に気持ち悪い。


橋本琴絵@HashimotoKotoe　25.11.15
中国政府が「危険だから渡航しないように」とか
中国大使館が「危険だから職員は外出しないように」という宣伝を始めたのは、
「自国民保護」の名目で軍隊を日本に派遣する口実つくり。
ロシアも「在ウクライナのロシア人保護」を大義名分にした。
戦争は迫っている！
毅然とした態度で圧力をかけ戦争を回避せよ！",,,,,,,>>1,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:2SY4avv80(2/2),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0815 名無しどんぶらこ 2025/11/26(水) 19:58:41.22",https://donguri.5ch.net/,垢版,|,,未だに目論んでいる凶慘盜が言える事じゃねえな,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:KunRV94q0(1/2),,1,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,
"垢版
|
0816 名無しどんぶらこ 2025/11/26(水) 19:59:31.58",https://donguri.5ch.net/,垢版,|,,">>815
訂正

未だに世界征服を目論んでいる凶慘盜が言える事じゃねえな",,,,,,,>>815,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:KunRV94q0(2/2),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0817 名無しどんぶらこ 2025/11/26(水) 20:01:38.72",https://donguri.5ch.net/,垢版,|,,アメリカにがっちり頭を抑えられているので大丈夫ですよ,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:/h3Afjxg0(3/3),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0818 名無しどんぶらこ 2025/11/26(水) 20:07:05.49",https://donguri.5ch.net/,垢版,|,,中国は満州支配をすぐに止めなさい,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:SsvW+IFq0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0819 名無しどんぶらこ 2025/11/26(水) 20:28:08.67",https://donguri.5ch.net/,垢版,|,,"日本は中国に侵攻したことがあるが、中国は日本列島を侵攻したことがない、って中国語で書かれてた
はい、その中国語の記述は、歴史的な事実の主要な側面を捉えています。
中国語の記述（おそらく「日本曾侵略中国，但中国从未侵略日本列岛」のような内容）が主張していることは、以下の通りです。
日本は中国に侵攻したことがある（日本曾侵略中国）:
これは事実です。特に20世紀の日中戦争（支那事変、1937年〜1945年）において、日本は中国大陸に大規模な軍事侵攻を行い、占領地を広げました。これは中国国民にとって深く記憶されている歴史的経験です。
中国は日本列島を侵攻したことがない（中国从未侵略日本列島）:
これは**「中国の王朝や政権が日本列島本土を恒久的に支配・占領しようとしたことはない」**という意味であれば、概ね事実として認められます。
前述の元寇（13世紀）は、確かに中国を支配していた元（モンゴル帝国）による日本への侵攻でしたが、これは短期間の上陸戦に留まり、日本列島全土の占領・支配には至りませんでした。また、この侵攻は中国の歴代王朝による典型的な対外政策とはやや性質が異なり、モンゴル帝国の世界戦略の一部でした。
したがって、日本が中国大陸の広範な地域を長期にわたって占領・支配した事実に比べると、中国が日本列島本土に大規模な恒久的侵攻を行った事例はない、という歴史認識は広く共有されています。
その中国語の記述は、特に近現代史における日中間の被害と加害の関係性に焦点を当てた、歴史的事実に基づく主張と言えます。",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:STB370MH0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
