threadview_response_info,threadview_response_body,threadview_response_body_link href,threadview_response_body_link,threadview_response_body_link href (2),threadview_response_body_link (2),threadview_response_body_link (3),js-response href,highlight,res_id,js-response
"垢版
|
0855 名無しどんぶらこ 2025/11/28(金) 08:00:24.25",">>825
レッドラインを越えても中共は何もしてこないんだよなｗ
実質無価値なレッドライン宣言

>>829
嘘を吐いているのは火元のＷＳＪのリンリン?ウェーイの可能性が高い",,>>825,,>>829,,,,ID:aqKRdmhj0(7/7),
"垢版
|
0856 名無しどんぶらこ 2025/11/28(金) 08:00:24.68",向こうが勝手にキレ散らしてるんだが,,,,,,,,ID:y17NGI/q0,
"垢版
|
0857 名無しどんぶらこ 2025/11/28(金) 08:00:38.34",">>6
日中戦争の勝者が誰だったのかを鶏頭劣等民族にもう一度思い出させてやらんとなｗ",,>>6,,,,,,ID:okTM9dtq0(2/4),
"垢版
|
0858 名無しどんぶらこ 2025/11/28(金) 08:00:42.32","マスコミの世論操作に乗っかる低能馬鹿がまだこんなにいることにびびるわ

政府関係者って誰だよ
本当に言ったならちゃんと名前出せよ、隠す必要ある内容じゃないだろ(笑)",,,,,,,,ID:uuq3uXf00(2/2),
"垢版
|
0859 名無しどんぶらこ 2025/11/28(金) 08:00:49.60",">>845
高市はまだガルガルしてるぞ
党首討論で「しくこく質問されたから?」とかねちょねちょ言い訳がましいこと言ってるから中国から留め刺されてキッチリ否定しろや言われた

「私は嘘つきです」の閣議決定も無駄になった
辞めろ",,>>845,,,,,,ID:lqJId6480(2/3),
"垢版
|
0860 名無しどんぶらこ 2025/11/28(金) 08:00:53.62",">>828
いまや老人でもまともな人ほ見向きもしないという",,>>828,,,,,,ID:s79JkkAx0(2/2),
"垢版
|
0861 名無しどんぶらこ 2025/11/28(金) 08:01:07.35",">>844
政治ネタとかたいして見てないのに
おすすめに参政党支持者と統一信者のポストばっかり流れてくるようになってうんざりして見るのやめた",,>>844,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:HbvbXMNB0(9/10),1
"垢版
|
0862 名無しどんぶらこ 2025/11/28(金) 08:01:12.47","性じ家はやりたい一心で嘘を付く
おだてあげ　チヤホヤして

その点では　蛆虫と言われないよう漢美女を出す　集金ペは一枚上手

アルカイダでも写真見たら　即座に「河童が悪い「「ｒ」",,,,,,,,ID:6KGbVvYP0(17/25),
"垢版
|
0863 名無しどんぶらこ 2025/11/28(金) 08:01:20.45",">>825
日本に対してアクションの比じゃないだろ",,>>825,,,,,,ID:ZMmJCrKT0(2/2),
"垢版
|
0864 嫌儲のユダー(米国は既に未来と通信しています) 2025/11/28(金) 08:01:23.15",">>1
米国(ユダヤ)は既に未来と通信しています。
未来の知見と未来技術でこの世界を裏で完全に統制しています。
この世界の出来事は全て茶番です。日本の政治も裏で統制されています。

ユダヤは未来を知った上で、現在(過去)において色々と動いてきます。
米国の要人がお世辞を言うのは、高市が長く続くのを知っているからです。
高市が長く続くのは間違いない。

ユダヤが後ろ盾にいる以上は選挙に勝つでしょう。

ユダヤの末端工作員はあらゆる分野にゴキブリのようにいます。
ある時は統一の仮面を被ったり、ある時は創価の仮面を被ったりして、
政治情勢に応じて支援する人物を変えます。特定の組織に固執することはない。

さらに、傘下のメディア言論人を操って印象操作をするだけでなく、
電磁波兵器で大衆の感情を操ったりします。
高市の時に中国との間で紛争が起こり、憲法が改正されるかもしれません。",,>>1,,,,,,ID:KmxPig6W0(1/5),
"垢版
|
0865 名無しどんぶらこ 2025/11/28(金) 08:01:29.75",">>832
チャイナから支援を受けてるスパイ発見",,>>832,,,,,,ID:YKwgvA5a0,
"垢版
|
0866 嫌儲のユダー(米国は既に未来と通信しています) 2025/11/28(金) 08:01:42.22","米国(ユダヤ)は既に未来と通信しています。
未来の知見と未来技術でこの世界を裏で完全に統制しています。
この世界の出来事は全て茶番です。

この世界の政治には、ユダヤによる配役とユダヤの演出があるだけです。
昨今のユダヤの演出を窺うと高市の時に中国との間で紛争を起こそうとしている可能性がある。

?メディア言論人などによる高市に対するヤジへの異様な批判
→批判を封じて独裁的な権力を事実上付与し、戦争を遂行させる。

?米兵の前での情緒的な演説と軽いノリ
→法に合致していなくても情緒とノリで米軍の支援を押し通させる。

?スパイ防止法
→日中要人の意見交換を妨げて、戦争の回避や和平を困難にさせる。

?国旗損壊罪
→国民よりも国旗(国)を上に置いて、国の命令に逆らえない風潮を起こして戦争遂行。

?議員定数削減
→これまでの経緯を無視して比例定数だけを削減し(左派を潰し)、国会議員の数を減らし、政権を独裁的にして戦争遂行。",,,,,,,,ID:KmxPig6W0(2/5),
"垢版
|
0867 名無しどんぶらこ 2025/11/28(金) 08:01:55.25",">>10
米軍を攻められないなら最初から中国に勝ち目なんか無いわな",,>>10,,,,,,ID:okTM9dtq0(3/4),
"垢版
|
0868 名無しどんぶらこ 2025/11/28(金) 08:02:02.73","中国　1時間の泣き入れ電話
アメリカ　10分の高市電話「日本は大切な友人、いつでも電話してきてくれ」、撤回要請無し、台湾へ3億ドル超え武器売却＆今後も更に拡大継続売却
日本　国民90％超えの高市支持

もうこれパヨクの完全敗北じゃん
お前また負けたんか
ずっと負け人生か",,,,,,,,ID:BnQzVItA0,
"垢版
|
0869 名無しどんぶらこ 2025/11/28(金) 08:02:23.43",">>809
お前
この質問に答えられないで誤魔化してるだけじゃん
バカ丸出しww

クソバカネトウヨ「マスコミ情報の若者の支持率は信じる！」
クソバカネトウヨ「オールドメディアがー！」

この矛盾
お前みたいなクソバカは
脳内でどう処理してんの？www
自分が頭がおかしいと理解出来ないの？
バカなの？",,>>809,,,,,,ID:oRzB/F+30(37/38),
"垢版
|
0870 嫌儲のユダー(米国は既に未来と通信しています) 2025/11/28(金) 08:02:24.50","米国(ユダヤ)は既に未来と通信しています。あらゆる未来技術を備えています。
それでこの世界を裏で完全に統制しています。この世界の出来事は全て茶番です。
台湾有事もです。

日本は中国との間で中台は一つだという条約に調印しています。
その認識は米国においても同様です。だから、国連に台湾が加盟できない。
従って、台湾有事は中国の内戦です。

中国の内戦である台湾有事に日本が巻き込まれるのは、
台湾有事が起こって米軍が介入すると、
安倍政権が解釈改憲して立てた安保法制と日米同盟により、
米軍を支援しなければならないからです。

日本が台湾有事に巻き込まれるのは、国際法を破って台湾有事に介入する米国のせいです。
すべて日本を台湾有事に巻き込もうとする米国の茶番です。",,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:KmxPig6W0(3/5),1
"垢版
|
0871 名無しどんぶらこ 2025/11/28(金) 08:02:43.03",中国どうでもいい,,,,,,,,ID:2X+NdhlY0,
"垢版
|
0872 名無しどんぶらこ 2025/11/28(金) 08:02:53.46",">>22
ただの泡沫反日団体だね",,>>22,,,,,,ID:okTM9dtq0(4/4),
"垢版
|
0873 名無しどんぶらこ 2025/11/28(金) 08:02:58.54","高市はとりあえずイタリアの首相を見習え

可愛さで誤魔化してる",,,,,,,,ID:6KGbVvYP0(18/25),
"垢版
|
0874 名無しどんぶらこ 2025/11/28(金) 08:03:02.05",">>850
日本メディアは中国のために頑張りすぎだろ
アメリカメディアなんて中国にレッドライン超えたと言われても無視w",,>>850,,,,,,ID:NipUqF150,
"垢版
|
0875 名無しどんぶらこ 2025/11/28(金) 08:03:05.02",">>828
お前みたいなクソバカネトウヨは
なんで
ニュースプラス板にいるんだい？
答えず逃げるだけなの？",,>>828,,,,,,ID:oRzB/F+30(38/38),
"垢版
|
0876 嫌儲のユダー(米国は既に未来と通信しています) 2025/11/28(金) 08:03:17.22","分割統治
ぶんかつとうち
divide and rule

支配者が被支配者を分割、すなわち被支配者の団結を妨げて分裂させ、それをもって統治を容易にさせようと
すること。「分割して統治せよ」ということばは、元来は古代ローマ帝国のその支配地域における統治術をさ
したものである。そこでは被支配部族?民族が互いに離反?対立するように策し、ローマの支配に対する彼ら
の敵愾心(てきがいしん)を分散させ、被支配者の連帯よりもローマへの忠誠心を生み出すようにした。そうす
ることでローマ帝国の統治を容易にした。こうした統治術は植民地時代に欧州列強によって用いられ、イギリ
スやフランスなどは分割統治を原則として植民地住民を統治した。たとえば、スーダンにおける統治でイギリ
スは北部住民（アラブ系）と南部住民（ネグロイド系）の対立を利用し、南部住民を軍隊に用いて北部住民を
抑え込むなどした。",,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:KmxPig6W0(4/5),1
"垢版
|
0877 名無しどんぶらこ 2025/11/28(金) 08:03:20.74",">>853
どっちも取る事はこの期に及んでは無理だ
中国との関係は壊したくないけど主権侵害や集団的自衛権への足掛かりを潰されたくないから黙ってるなんて通じる訳ない
それは曖昧戦略なんかじゃなくただ曖昧なだけ",,>>853,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:bYim5gw90(11/12),1
"垢版
|
0878 名無しどんぶらこ 2025/11/28(金) 08:03:26.43",政府が否定した記事かな？,,,,,,,,ID:IL03bbTM0,
"垢版
|
0879 名無しどんぶらこ 2025/11/28(金) 08:04:16.25","長引くよ
そしてまた失言するのが目に見えるw",,,,,,,,ID:/Bry/6Pq0,
"垢版
|
0880 名無しどんぶらこ 2025/11/28(金) 08:04:23.16",公民館のスポーツ新聞ソースでは駄目だよ,,,,,,,,ID:6KGbVvYP0(19/25),
"垢版
|
0881 名無しどんぶらこ 2025/11/28(金) 08:04:31.90",仮に全文文字起こしで読んでも会話と文じゃ受ける印象違うしそれこそ真意なんてもんはね,,,,,,,,ID:zCzFN0IY0(4/4),
"垢版
|
0882 名無しどんぶらこ 2025/11/28(金) 08:04:37.43",">>1
フェイクニュース乙??",,>>1,,,,,,ID:k6s7eSNj0,
"垢版
|
0883 名無しどんぶらこ 2025/11/28(金) 08:04:38.25",きんぺーの伝言かもねwアクロバディクDD論で決着なんじゃね？,,,,,,,,ID:0hutwbrL0(2/2),
"垢版
|
0884 名無しどんぶらこ 2025/11/28(金) 08:04:47.24",あんな大本営とネトウヨたちが否定してたのに。さすがトランプ親分正直者や,,,,,,,,ID:4Z4WXMYY0,
"垢版
|
0885 名無しどんぶらこ 2025/11/28(金) 08:05:04.17","共同通信の時点でアウト
誰も信用してない",,,,,,,,ID:T2QLpR+Y0(2/2),
"垢版
|
0886 名無しどんぶらこ 2025/11/28(金) 08:05:28.67","怒られたの確定やんww

政府が否定したのダセェなー

高市バカ",,,,,,,,ID:izlU+l+f0(1/2),
"垢版
|
0887 名無しどんぶらこ 2025/11/28(金) 08:05:31.25",">>7
WSJは中国人記者か
日本の新聞社の自称関係者を作った
ロンダリング用の捏造記事だろうて",,>>7,,,,,,ID:bIJJQ4ly0,
"垢版
|
0888 名無しどんぶらこ 2025/11/28(金) 08:05:44.23",">>861
Xヤフコメ動画コメは統一教会ネトウヨの工作の巣窟だからね
s://i.imgur.com/23Mj8T3.png
履歴消すのもうざいわな
フォローしてるやつにネトウヨいるから外した方がいいよ
タイムライン汚染される",,>>861,,,,,,ID:lqJId6480(3/3),
"垢版
|
0889 名無しどんぶらこ 2025/11/28(金) 08:05:51.30",">>815
トランプの本音は「高市はさっさと撤回すればいいのに」なんだろうな",,>>815,,,,,,ID:g2iBEKyy0,
"垢版
|
0890 名無しどんぶらこ 2025/11/28(金) 08:06:06.60",">>679
さっき。言った言葉で繰り返しになるんだけど。こういう事を言いたい。
台湾人や日本人が血を流さないとアメリカが前に出れ無い。恐らく朝鮮半島有事もそうなんだろう。

>>553
アナタの言う通り、まずは日本人が血を流してくれないと。
アメリカが本格的に動け無いからね。
リメンバーパールハーバー。みたいじゃ無いとね？",,>>553,,>>679,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:xCX9UvMm0(9/10),1
"垢版
|
0891 名無しどんぶらこ 2025/11/28(金) 08:06:34.80",">>877
私は主権の堅守をすべきだと思うよ
日本はフィリピンを見習った方がいい

ここで国会への中国の介入を容認してしまえば
それは将来的に決して日本の為にならない
中国の言い成りになどなってはいけない
目先の利益を追いかけて国を売り渡してはいけない",,>>877,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:7XO7T/Ju0(16/19),2
