threadview_response_info,threadview_response_body,threadview_response_body_link href,threadview_response_body_link,threadview_response_body_link href (2),threadview_response_body_link (2),highlight,res_id,js-response,js-ng-setting href,js-response href,threadview_response_body_embedlink href,threadview_response_body_thumbnail src,threadview_response_body_link (3)
"垢版
|
0869 名無しどんぶらこ 2025/11/28(金) 02:14:55.07",な、クズだろ。サイコだろ。ペテン師だろ。安倍だろ(　´_ゝ`),,,,,,ID:En8xs2Qv0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0870 名無しどんぶらこ 2025/11/28(金) 02:15:50.43","本当に死ねば良いのに
これは高市にではなく、すべての国会議員へ向けてだ",,,,,,ID:dlGO4C610,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0871 名無しどんぶらこ 2025/11/28(金) 02:17:18.27","政治家はこんな言い訳が通用するからいいよな
犯罪者だったら支離滅裂な供述をしており…からの精神鑑定に回されるだろ
政治家なんて犯罪者と同義かもしれんが",,,,,,ID:Pr+uUoam0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0872 名無しどんぶらこ 2025/11/28(金) 02:18:00.26",">>857
裏金は報酬の一部じゃなくて仕事・政治の一部と思ってる
もし良い政治ができれば裏金という問題を多少多めに見るというのは分かるけどね
でも実際は裏金や統一や円安進行と格差拡大、今回の失言騒動など良い政治は全然できていない",,>>857,,,,ID:i2GMa66U0(3/6),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0873 名無しどんぶらこ 2025/11/28(金) 02:18:24.30",裏金ババア,,,,,,ID:peVX2QWl0(1/6),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0874 名無しどんぶらこ 2025/11/28(金) 02:18:24.64",裏金問題など全く気にしないが、それよももっと高市早苗が戦争大好き、な事と意外にトロンペが賢いのにはとてもびっくりしてる。,,,,,,ID:r8TZq0TC0(2/2),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0875 名無しどんぶらこ 2025/11/28(金) 02:19:32.04",裏金糞女！,,,,,,ID:peVX2QWl0(2/6),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0876 名無しどんぶらこ 2025/11/28(金) 02:19:48.32",">>842
割とマジで安倍政権のせいで日本人の民度落ちたと思ってるわ
橋下ひろゆき堀江古市三浦瑠麗みたいなのを識者として引き上げたのも安倍政権だしな",,>>842,,,,ID:S2b1Crth0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0877 名無しどんぶらこ 2025/11/28(金) 02:20:50.39",">>868
歳費５万円アップは引き継ぐんですね",,>>868,,,,ID:gMD2pJjd0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0878 名無しどんぶらこ 2025/11/28(金) 02:21:25.43",裏金党の裏金総理！,,,,,,ID:peVX2QWl0(3/6),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0879 名無しどんぶらこ 2025/11/28(金) 02:21:50.38","裏金を気にしないとか間抜けな事言うなよ…
金権政治ってのは庶民にとっていい事なんてなんてないぞ、不動産業界が「利上げを止めてくれ」言い出してそれで得する庶民は居ないだろ。",,,,,,ID:8nYhiBg00(1/2),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0880 名無しどんぶらこ 2025/11/28(金) 02:23:22.23","物価対策は3,000円のお米券www",,,,,,ID:EcvpnoXz0(7/8),1,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,
"垢版
|
0881 名無しどんぶらこ 2025/11/28(金) 02:23:27.98",">>866
北朝鮮が韓国攻撃は中国が台湾攻撃よりも現実で起こる可能性低いから質問しないのでしょ
俺が知らんだけで質問してるのかもしれんけど",,>>866,,,,ID:i2GMa66U0(4/6),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0882 名無しどんぶらこ 2025/11/28(金) 02:24:07.89",">>1
この高市を推してる人はなんなの？",,>>1,,,,ID:ND6G6quQ0,1,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,
"垢版
|
0883 名無しどんぶらこ 2025/11/28(金) 02:25:30.07","裏金問題は、例えば自身か校長を務める学校内で起きたいじめ問題を無かったものにしようとする動きと同じで、日大問題も当初はそんな感じだったら世間は反発したわけで
国を動かすためには多少汚れていても構わないと思っている時点でダメだよね
バレなきゃ良いと思ったらお終いだよ
その時点で理想を語る資格がない

お天道様は見てるんだよ

安倍さん襲撃も反社的な組織に肩入れした結果の、因果応報なのかもしれない、、、と捉えることもできる

ダメな事はダメときっちりと言わないと、共犯だと思われるのは当然だと思う",,,,,,ID:URswo8xm0(2/2),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0884 名無しどんぶらこ 2025/11/28(金) 02:25:43.44",裏金朝鮮人女,,,,,,ID:peVX2QWl0(4/6),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0885 名無しどんぶらこ 2025/11/28(金) 02:26:30.55","ネトウヨとか高市支持者が、高市が世論から叩かれてるから応援してるんかもな
社会は問題がある
社会と世論を同一視して、社会が悪いから世論も悪いんだって
結果的に事実や正義倫理（つまり左翼）の逆張りになる",,,,,,ID:i2GMa66U0(5/6),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0886 名無しどんぶらこ 2025/11/28(金) 02:26:31.48",この裏金でDAPPIを雇ってんだろ？,,,,,,ID:peVX2QWl0(5/6),1,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,
"垢版
|
0887 名無しどんぶらこ 2025/11/28(金) 02:26:41.33","どんどん脱皮していく
壺トカゲ",,,,,,ID:mWaqLqjN0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0888 名無しどんぶらこ 2025/11/28(金) 02:29:12.29",この朝鮮糞女！,,,,,,ID:peVX2QWl0(6/6),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0889 名無しどんぶらこ 2025/11/28(金) 02:29:58.83","ネトウヨが反知性主義多いのもそう
社会は知性だらけだが、そんな社会で生きてる俺は苦しんでる
だから知性で作られてる社会は悪だ、知性なんて悪ナンダ――――",,,,,,ID:i2GMa66U0(6/6),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0890 名無しどんぶらこ 2025/11/28(金) 02:33:02.61","やっぱ鹿市だし、壺市だよねえ
更に性格は石原慎太郎並みに酷い

てつやが全力で応援するくらいクソってことですわ",,,,,,ID:ilQxgYQf0(1/12),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0891 名無しどんぶらこ 2025/11/28(金) 02:34:05.30",そもそも何を調査すんの？,,,,,,ID:12tpPo0t0(1/3),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0892 名無しどんぶらこ 2025/11/28(金) 02:34:33.07",">>1
>>2
Xでも大炎上してて草
壺バカウヨどーすんだこれｗｗｗｗｗ",,>>1,,>>2,,ID:nIid771s0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0893 名無しどんぶらこ 2025/11/28(金) 02:36:22.57",アヘから受け継いだのは「御飯論法」みたいだな,,,,,,ID:lUkacS4L0,1,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,
"垢版
|
0894 名無しどんぶらこ 2025/11/28(金) 02:36:29.17",">>866
そもそも日米・日台・米台に同盟関係はありません
隣国でドンパチですがウクライナ周辺国は普通に平静

つーか大規模軍事行動に入ったら80兆円なんかじゃ当然収まらん
勝っても借金で経済崩壊やで
賠償金は政府に入るだけで国民には入らんし
二次対戦賠償を爆安で済ませて今回はとるのかよw
は当然突っ込みまくられるで

溜飲を下げるためならホームレスになります
この覚悟ができるならどうぞ",,>>866,,,,ID:EmXoTjj90,1,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,
"垢版
|
0895 名無しどんぶらこ 2025/11/28(金) 02:36:31.89","東アジア最弱小国になっちゃった
高市マジック",,,,,,ID:ilQxgYQf0(2/12),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0896 名無しどんぶらこ 2025/11/28(金) 02:36:44.93",モリカケとか裏金とか結局政治家の汚職しか論議にならないのクソ,,,,,,ID:dgvC8yAe0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0897 名無しどんぶらこ 2025/11/28(金) 02:37:24.64","高市早苗を中国に差し出した方がいいんじゃね
好きにしていいよって",,,,,,ID:ilQxgYQf0(3/12),1,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,
"垢版
|
0898 名無しどんぶらこ 2025/11/28(金) 02:37:26.80",山神様の再降臨を願う,,,,,,ID:fxlwRrNM0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0899 名無しどんぶらこ 2025/11/28(金) 02:38:12.61","宮沢洋一「つるせこパワーにみがきをかけて
東西南北駆け巡る愉快痛快宮沢だー」",,,,,,ID:hzdUax+90,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0900 名無しどんぶらこ 2025/11/28(金) 02:38:25.35","裏金なんかより不良外国人の方が有権者にとっては
よっぽど差し迫った問題
立憲はいつまでも裏金裏金と叫び続けて議席を失えばいい",,,,,,ID:vCDheepz0(2/2),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0901 名無しどんぶらこ 2025/11/28(金) 02:40:02.94",">>894
台湾が攻撃されただけでは日本の参戦はないよ",,>>894,,,,ID:12tpPo0t0(2/3),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0902 名無しどんぶらこ 2025/11/28(金) 02:44:24.37",駄目だこのババア,,,,,,ID:umOoocue0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0903 名無しどんぶらこ 2025/11/28(金) 02:45:11.53","はよ戦争してこいや馬鹿一
尖閣に行ってこい馬鹿一",,,,,,ID:ilQxgYQf0(4/12),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0904 名無しどんぶらこ 2025/11/28(金) 02:45:22.63",マッチポンプのおこめ券ｗ,,,,,,ID:6Cak9klZ0(3/3),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0905 名無しどんぶらこ 2025/11/28(金) 02:45:31.80","委員
「責任をとると言うが責任とは何か。辞めることなのか。
　どう責任をとるのか」
安倍
「私の責任だから責任をとる。
　どう責任をとるのかについて『言う必要はない』」

言わなきゃ責任をとったかどうか誰にも分からないのに
「私が責任をとったと言ってるんだからとったんだ！」
なんて屁理屈が通用すると思ってる安倍
同じ屁理屈で逃げる高市もさすが安倍の後継者ｗ",,,,,,ID:7CBS0cHB0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0906 名無しどんぶらこ 2025/11/28(金) 02:45:32.45",使えねー,,,,,,ID:Br3gDKJQ0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0907 名無しどんぶらこ 2025/11/28(金) 02:45:38.32","キックバックされた金額も解ってるし
責任者も刑事訴追されてる
あと何が解らないんだ？
再開を指示した人？？",,,,,,ID:12tpPo0t0(3/3),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0908 名無しどんぶらこ 2025/11/28(金) 02:47:55.12",">>857
議員も貧しくなれって言ってんじゃなくて
法律守れって言ってんだよ",,>>857,,,,ID:XC0qed2Z0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0909 名無しどんぶらこ 2025/11/28(金) 02:50:33.34",自民は今も昔も金権政治が大好きやからな,,,,,,ID:8nYhiBg00(2/2),1,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,
"垢版
|
0910 名無しどんぶらこ 2025/11/28(金) 02:51:07.05",中国と戦争になったらアメリカ軍が助けに来てくれると本気で思ってんのかね、このBBAwww,,,,,,ID:EcvpnoXz0(8/8),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0911 名無しどんぶらこ 2025/11/28(金) 02:52:07.31",">>882
統一含むQカルトキ◯ガイ",,>>882,,,,ID:Nnqg9/Gd0(1/17),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0912 名無しどんぶらこ 2025/11/28(金) 02:53:37.00",">>880
高市が総理になって10円安程度進んだから、お米券だけじゃ以前よりマイナスだよ",,>>880,,,,ID:Nnqg9/Gd0(2/17),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0913 名無しどんぶらこ 2025/11/28(金) 02:54:11.05",">>886
河井案里しちゃったのかも",,>>886,,,,ID:Nnqg9/Gd0(3/17),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0914 名無しどんぶらこ 2025/11/28(金) 02:55:34.29","高市政権を吊し上げるべき
何もいいことしない
安倍晋三のダメな部分と石原慎太郎のダメな部分と歴代ハゲの良いところを足してる最悪政権",,,,,,ID:ilQxgYQf0(5/12),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0915 名無しどんぶらこ 2025/11/28(金) 02:56:02.83","まだ裏金裏金言ってる人がいることにびっくり。
いい加減気付こう。そんなことを調べても何にもならないって。",,,,,,ID:IdQhzldV0(5/5),1,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,
"垢版
|
0916 名無しどんぶらこ 2025/11/28(金) 02:56:21.93",そういえば高市に安倍時代の悪巧み総司令の今井尚哉がついたよ　これから派手な擁護撹乱工作や偽装工作入りまくるよ　支持率も代理店経由でやってるかもな,,,,,,ID:Nnqg9/Gd0(4/17),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0917 名無しどんぶらこ 2025/11/28(金) 02:56:33.64","どこの安倍だよ
くだらねえ",,,,,,ID:xGcLCrjJ0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0918 名無しどんぶらこ 2025/11/28(金) 02:56:41.82",いや裏金は壺議員とイコールだからw,,,,,,ID:ilQxgYQf0(6/12),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0919 名無しどんぶらこ 2025/11/28(金) 02:56:55.04","このババア選挙見越したのかＮＨＫの見直し口にし出したぞ
嘘舌の数増やすだけで結局何もしないだろが",,,,,,ID:6tT3DiX50(2/2),1,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,
"垢版
|
0920 名無しどんぶらこ 2025/11/28(金) 02:57:26.65",">>893
嘘つきなところとアタオカカルト信者ネトウヨ",,>>893,,,,ID:Nnqg9/Gd0(5/17),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0921 名無しどんぶらこ 2025/11/28(金) 02:57:35.54",糞市早苗,,,,,,ID:ilQxgYQf0(7/12),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0922 名無しどんぶらこ 2025/11/28(金) 02:57:58.45","結局いつでも
市●民は増税
自●民は脱税",,,,,,ID:L503Gw9f0,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0923 名無しどんぶらこ 2025/11/28(金) 02:58:34.50",">>897
悪質ネトウヨも数匹見せしめでおまけに付けよう",,>>897,,,,ID:Nnqg9/Gd0(6/17),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0924 名無しどんぶらこ 2025/11/28(金) 02:59:36.02",">>909
皆で河井案里してたのか裏金沢山あった旧安倍派は最大派閥になったよ",,>>909,,,,ID:Nnqg9/Gd0(7/17),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0925 名無しどんぶらこ 2025/11/28(金) 03:00:13.03","高糞壺
市市市
早早早
苗苗苗",,,,,,ID:ilQxgYQf0(8/12),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
"垢版
|
0926 名無しどんぶらこ 2025/11/28(金) 03:00:48.45",高市早苗は左右対称名なのにネトウヨは叩かない,,,,,,ID:Nnqg9/Gd0(8/17),,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764251739#,,,,
